165	|	Treponema saccharophilum Paster and Canale-Parola 1986	|		|	authority	|
166	|	Treponema sp.	|		|	scientific name	|
167	|	ATCC 33096	|	ATCC 33096 <type strain>	|	type material	|
167	|	DSM 2489	|	DSM 2489 <type strain>	|	type material	|
167	|	Treponema succinifaciens	|		|	scientific name	|
167	|	Treponema succinifaciens Cwyk and Canale-Parola 1981	|		|	authority	|
167	|	strain 6091	|	strain 6091 <type strain>	|	type material	|
168	|	"Treponema pallidum subsp. pertenue" Smibert 1984	|		|	authority	|
168	|	Treponema pallidum pertenue	|		|	equivalent name	|
168	|	Treponema pallidum subsp. pertenue	|		|	scientific name	|
168	|	Treponema pertenue	|		|	synonym	|
168	|	yaws treponeme	|		|	genbank common name	|
170	|	Leptospiraceae	|		|	scientific name	|
170	|	Leptospiraceae Hovind-Hougen 1979 (Approved Lists 1980) emend. Levett et al. 2005	|		|	authority	|
170	|	Leptospiraceae Hovind-Houger (sic) 1978 (sic)	|		|	authority	|
170	|	Treponemataceae	|	Treponemataceae <Leptospiraceae>	|	in-part	|
170	|	Treponemataceae Robinson 1948 (Approved Lists 1980)	|		|	authority	|
171	|	Leptospira	|		|	scientific name	|
171	|	Leptospira Noguchi 1917 (Approved Lists 1980) emend. Faine and Stallman 1982	|		|	authority	|
172	|	"Spirochaeta biflexa" Wolbach and Binger 1914	|		|	authority	|
172	|	ATCC 23582	|	ATCC 23582 <type strain>	|	type material	|
172	|	Leptospira biflexa	|		|	scientific name	|
172	|	Leptospira biflexa (Wolbach and Binger 1914) Noguchi 1918 (Approved Lists 1980) emend. Faine and Stallman 1982	|		|	authority	|
172	|	Leptospira sp. 201601958	|		|	includes	|
172	|	Leptospira sp. 201601959	|		|	includes	|
172	|	Leptospira sp. 201601960	|		|	includes	|
172	|	Leptospira sp. 201601961	|		|	includes	|
172	|	Leptospira sp. 201601962	|		|	includes	|
172	|	Spirochaeta biflexa	|	Spirochaeta biflexa <Leptospira biflexa>	|	in-part	|
172	|	strain Patoc 1 (Paris)	|	strain Patoc 1 (Paris) <type strain>	|	type material	|
172	|	strain Patoc I	|	strain Patoc I <type strain>	|	type material	|
173	|	"Leptospira icteroides" Noguchi 1919	|		|	authority	|
173	|	"Spirochaeta biflexa" Wolbach and Binger 1914	|	"Spirochaeta biflexa" Wolbach and Binger 1914 <taxid 173>	|	authority	|
173	|	"Spirochaeta icterogenes" Uhlenhuth and Fromme 1916	|		|	authority	|
173	|	"Spirochaeta icterohaemorrhagiae" Inada et al. 1916	|		|	authority	|
173	|	"Spirochaeta interrogans" Stimson 1907	|		|	authority	|
173	|	"Spirochaeta nodosa" Hubener and Reiter 1916	|		|	authority	|
173	|	ATCC 43642	|	ATCC 43642 <type strain>	|	type material	|
173	|	Leptospira icteroides	|		|	synonym	|
173	|	Leptospira interrogans	|		|	scientific name	|
173	|	Leptospira interrogans (Stimson 1907) Wenyon 1926 (Approved Lists 1980) emend. Faine and Stallman 1982	|		|	authority	|
173	|	Spirochaeta biflexa	|	Spirochaeta biflexa <Leptospira interrogans>	|	in-part	|
173	|	Spirochaeta icterogenes	|		|	synonym	|
173	|	Spirochaeta icterohaemorrhagiae	|		|	synonym	|
173	|	Spirochaeta interrogans	|		|	synonym	|
173	|	Spirochaeta nodosa	|		|	synonym	|
173	|	not ATCC 23581	|	not ATCC 23581 <type strain>	|	type material	|
173	|	strain RGA	|	strain RGA <type strain>	|	type material	|
174	|	ATCC 43292	|	ATCC 43292 <type strain>	|	type material	|
174	|	DSM 21538	|	DSM 21538 <type strain>	|	type material	|
174	|	Leptospira borgpetersenii	|		|	scientific name	|
174	|	Leptospira borgpetersenii Yasuda et al. 1987	|		|	authority	|
174	|	strain Veldrat Bataviae 46	|	strain Veldrat Bataviae 46 <type strain>	|	type material	|
176	|	Leptospira hardjo	|		|	synonym	|
176	|	Leptospira interrogans serovar Hardjo	|		|	scientific name	|
178	|	Leptospira sp.	|		|	scientific name	|
179	|	"Leptospirillum" Markosyan 1972	|		|	authority	|
179	|	Leptospirillum	|		|	scientific name	|
179	|	Leptospirillum (ex Markosyan 1972) Hippe 2000	|		|	authority	|
180	|	"Leptospirillum ferrooxidans" Markosyan 1972	|		|	authority	|
180	|	ATCC 29047	|	ATCC 29047 <type strain>	|	type material	|
180	|	DSM 2705	|	DSM 2705 <type strain>	|	type material	|
180	|	Leptospirillum ferrooxidans	|		|	scientific name	|
180	|	Leptospirillum ferrooxidans (ex Markosyan 1972) Hippe 2000	|		|	authority	|
180	|	Leptospirillum sp. DSM 2391	|		|	includes	|
180	|	VKM B-1339	|	VKM B-1339 <type strain>	|	type material	|
181	|	Leptospirillum sp.	|		|	scientific name	|
183	|	"Leptospira illini" Hanson et al. 1974	|		|	authority	|
183	|	DSM 21528	|	DSM 21528 <type strain>	|	type material	|
183	|	Leptonema illini	|		|	scientific name	|
183	|	Leptonema illini Hovind-Hougen 1983	|		|	authority	|
183	|	Leptospira illini	|		|	synonym	|
183	|	NCTC 11301	|	NCTC 11301 <type strain>	|	type material	|
183	|	strain 3055	|	strain 3055 <type strain>	|	type material	|
185	|	Wall less Spirochaeta sp.	|		|	synonym	|
185	|	wall-less Spirochaeta sp.	|		|	synonym	|
185	|	wall-less spirochete	|		|	scientific name	|
187	|	Aquaspirillum	|		|	scientific name	|
187	|	Aquaspirillum Hylemon et al. 1973	|		|	authority	|
188	|	ATCC 31632	|	ATCC 31632 <type strain>	|	type material	|
188	|	Aquaspirillum magnetotacticum	|		|	synonym	|
188	|	Aquaspirillum magnetotacticum Maratea and Blakemore 1981	|		|	authority	|
188	|	DSM 3856	|	DSM 3856 <type strain>	|	type material	|
188	|	IFO 15272	|	IFO 15272 <type strain>	|	type material	|
188	|	JCM 21281	|	JCM 21281 <type strain>	|	type material	|
188	|	LMG 10894	|	LMG 10894 <type strain>	|	type material	|
188	|	LMG:10894	|	LMG:10894 <type strain>	|	type material	|
188	|	Magnetospirillum magnetotacticum	|		|	scientific name	|
188	|	Magnetospirillum magnetotacticum (Maratea and Blakemore 1981) Schleifer et al. 1992	|		|	authority	|
188	|	NBRC 15272	|	NBRC 15272 <type strain>	|	type material	|
188	|	strain MS-1	|		|	synonym	|
189	|	"Spirillum itersonii" Giesberger 1936	|		|	authority	|
189	|	ATCC 12639	|	ATCC 12639 <type strain>	|	type material	|
189	|	Aquaspirillum itersonii	|		|	synonym	|
189	|	Aquaspirillum itersonii (Giesberger 1936) Hylemon et al. 1973	|		|	authority	|
189	|	CCUG 49447	|	CCUG 49447 <type strain>	|	type material	|
189	|	CIP 105798	|	CIP 105798 <type strain>	|	type material	|
189	|	JCM 21278	|	JCM 21278 <type strain>	|	type material	|
189	|	JCM 21494	|	JCM 21494 <type strain>	|	type material	|
189	|	LMG 4337	|	LMG 4337 <type strain>	|	type material	|
189	|	LMG:4337	|	LMG:4337 <type strain>	|	type material	|
189	|	NBRC 15648	|	NBRC 15648 <type strain>	|	type material	|
189	|	Novispirillum itersonii	|		|	scientific name	|
189	|	Novispirillum itersonii (Giesberger 1936) Yoon et al. 2007	|		|	authority	|
189	|	Spirillum itersonii	|		|	synonym	|
190	|	"Spirillum serpens" (Muller 1786) Winter 1884	|		|	authority	|
190	|	"Vibrio serpens" Muller 1786	|		|	authority	|
190	|	ATCC 12638	|	ATCC 12638 <type strain>	|	type material	|
190	|	Aquaspirillum bengal	|		|	synonym	|
190	|	Aquaspirillum bengal Kumar et al. 1974 (Approved Lists 1980)	|		|	authority	|
190	|	Aquaspirillum serpens	|		|	scientific name	|
190	|	Aquaspirillum serpens (Muller 1786) Hylemon et al. 1973 (AL 1980) emend. Boivin et al. 1985	|		|	authority	|
190	|	CCUG 2092	|	CCUG 2092 <type strain>	|	type material	|
190	|	CIP 63.19	|	CIP 63.19 <type strain>	|	type material	|
190	|	DSM 68	|	DSM 68 <type strain>	|	type material	|
190	|	IAM 13944	|	IAM 13944 <type strain>	|	type material	|
190	|	IFO 14924	|	IFO 14924 <type strain>	|	type material	|
190	|	JCM 20995	|	JCM 20995 <type strain>	|	type material	|
190	|	LMG 3734	|	LMG 3734 <type strain>	|	type material	|
190	|	LMG:3734	|	LMG:3734 <type strain>	|	type material	|
190	|	NBRC 14924	|	NBRC 14924 <type strain>	|	type material	|
190	|	NCTC 10593	|	NCTC 10593 <type strain>	|	type material	|
190	|	Spirillum serpens	|		|	synonym	|
190	|	Vibrio serpens	|		|	synonym	|
191	|	Azospirillum	|		|	scientific name	|
191	|	Azospirillum Tarrand et al. 1979 (Approved Lists 1980) emend. Falk et al. 1985	|		|	authority	|
192	|	ATCC 29145	|	ATCC 29145 <type strain>	|	type material	|
192	|	ATCC 49958 [[Roseomonas fauriae Rihs et al. 1998]]	|	ATCC 49958 [[Roseomonas fauriae Rihs et al. 1998]] <type strain>	|	type material	|
192	|	Azospirillum brasilense	|		|	scientific name	|
192	|	Azospirillum brasilense corrig. Tarrand et al. 1979	|		|	authority	|
192	|	Azospirillum brasiliense	|		|	synonym	|
192	|	CCUG 33007 [[Roseomonas fauriae Rihs et al. 1998]]	|	CCUG 33007 [[Roseomonas fauriae Rihs et al. 1998]] <type strain>	|	type material	|
192	|	DSM 1690	|	DSM 1690 <type strain>	|	type material	|
192	|	JCM 1224	|	JCM 1224 <type strain>	|	type material	|
192	|	LMG 13127	|	LMG 13127 <type strain>	|	type material	|
192	|	LMG:13127	|	LMG:13127 <type strain>	|	type material	|
192	|	NBRC 102289	|	NBRC 102289 <type strain>	|	type material	|
192	|	NRRL B-14647	|	NRRL B-14647 <type strain>	|	type material	|
192	|	Roseomonas fauriae	|		|	synonym	|
192	|	Roseomonas fauriae Rihs et al. 1998	|		|	authority	|
192	|	Spirillum lipoferum	|		|	synonym	|
192	|	VKM B-1547	|	VKM B-1547 <type strain>	|	type material	|
192	|	bacterium ASAZOES-148	|		|	includes	|
192	|	strain sp. 7	|	strain sp. 7 <type strain>	|	type material	|
193	|	"Spirillum lipoferum" Beijerinck 1925	|		|	synonym	|
193	|	ATCC 29707	|	ATCC 29707 <type strain>	|	type material	|
193	|	Azospirillum lipoferum	|		|	scientific name	|
193	|	Azospirillum lipoferum (Beijerinck 1925) Tarrand et al. 1979	|		|	authority	|
193	|	CIP 106280	|	CIP 106280 <type strain>	|	type material	|
193	|	DSM 1691	|	DSM 1691 <type strain>	|	type material	|
193	|	JCM 1247	|	JCM 1247 <type strain>	|	type material	|
193	|	LMG 13128	|	LMG 13128 <type strain>	|	type material	|
193	|	LMG:13128	|	LMG:13128 <type strain>	|	type material	|
193	|	NBRC 102290	|	NBRC 102290 <type strain>	|	type material	|
193	|	NCAIM B.01801	|	NCAIM B.01801 <type strain>	|	type material	|
193	|	NCIMB 11861	|	NCIMB 11861 <type strain>	|	type material	|
193	|	NRRL B-14654	|	NRRL B-14654 <type strain>	|	type material	|
193	|	VKM B-1519	|	VKM B-1519 <type strain>	|	type material	|
193	|	strain sp. 59b	|	strain sp. 59b <type strain>	|	type material	|
194	|	Campylobacter	|		|	scientific name	|
194	|	Campylobacter Sebald and Veron 1963 (Approved Lists 1980) emend. Tanner et al. 1981	|		|	authority	|
194	|	Campylobacter Sebald and Veron 1963 (Approved Lists 1980) emend. Vandamme et al. 1991	|		|	authority	|
194	|	Campylobacter Sebald and Veron 1963 (Approved Lists 1980) emend. Vandamme et al. 2010	|		|	authority	|
195	|	"Vibrio coli" Doyle 1948	|		|	authority	|
195	|	ATCC 33559	|	ATCC 33559 <type strain>	|	type material	|
195	|	CCUG 11283	|	CCUG 11283 <type strain>	|	type material	|
195	|	CCUG 14540	|	CCUG 14540 <type strain>	|	type material	|
195	|	CCUG:33450 [[Campylobacter hyoilei]]	|	CCUG:33450 [[Campylobacter hyoilei]] <type strain>	|	type material	|
195	|	CIP 70.80	|	CIP 70.80 <type strain>	|	type material	|
195	|	Campylobacter coli	|		|	scientific name	|
195	|	Campylobacter coli (Doyle 1948) Veron and Chatelain 1973	|		|	authority	|
195	|	Campylobacter hyoilei	|		|	genbank synonym	|
195	|	Campylobacter hyoilei Alderton et al. 1995	|		|	authority	|
195	|	Campylobacter sp. OH-18-18281-4B	|		|	includes	|
195	|	Campylobacter sp. OH-18-7816	|		|	includes	|
195	|	DSM 4689	|	DSM 4689 <type strain>	|	type material	|
195	|	JCM 2529	|	JCM 2529 <type strain>	|	type material	|
195	|	LMG 6440	|	LMG 6440 <type strain>	|	type material	|
195	|	LMG 9860	|	LMG 9860 <type strain>	|	type material	|
195	|	LMG:6440	|	LMG:6440 <type strain>	|	type material	|
195	|	LMG:9860	|	LMG:9860 <type strain>	|	type material	|
195	|	NCTC 11366	|	NCTC 11366 <type strain>	|	type material	|
195	|	Vibrio coli	|		|	synonym	|
195	|	strain RMIT 32A [[Campylobacter hyoilei]]	|	strain RMIT 32A [[Campylobacter hyoilei]] <type strain>	|	type material	|
196	|	"Spirillum fetus" Lehmann and Neumann 1927	|		|	authority	|
196	|	"Vibrio fetus" Smith and Taylor 1919	|		|	authority	|
196	|	ATCC 27374	|	ATCC 27374 <type strain>	|	type material	|
196	|	CCUG 6823 A	|	CCUG 6823 A <type strain>	|	type material	|
196	|	CIP 53.96	|	CIP 53.96 <type strain>	|	type material	|
196	|	Campylobacter fetus	|		|	scientific name	|
196	|	Campylobacter fetus (Smith and Taylor 1919) Sebald and Veron 1963	|		|	authority	|
196	|	DSM 5361	|	DSM 5361 <type strain>	|	type material	|
196	|	JCM 2527	|	JCM 2527 <type strain>	|	type material	|
196	|	LMG 6442	|	LMG 6442 <type strain>	|	type material	|
196	|	LMG:6442	|	LMG:6442 <type strain>	|	type material	|
196	|	NCTC 10842	|	NCTC 10842 <type strain>	|	type material	|
196	|	Spirillum fetus	|		|	synonym	|
196	|	Vibrio fetus	|		|	synonym	|
197	|	"Campylobacter fetus subsp. jejuni" Smibert 1974	|		|	authority	|
197	|	"Vibrio hepaticus" Mathey and Rissberger 1964	|		|	authority	|
197	|	"Vibrio jejuni" Jones et al. 1931	|		|	authority	|
197	|	ATCC 33560	|	ATCC 33560 <type strain>	|	type material	|
197	|	CCUG 11284	|	CCUG 11284 <type strain>	|	type material	|
197	|	CIP 70.2	|	CIP 70.2 <type strain>	|	type material	|
197	|	Campylobacter fetus subsp. jejuni	|		|	synonym	|
197	|	Campylobacter jejuni	|		|	scientific name	|
197	|	Campylobacter jejuni (Jones et al. 1931) Veron and Chatelain 1973	|		|	authority	|
197	|	Campylobacter sp. AG18-0001	|		|	includes	|
197	|	Campylobacter sp. AG18-0002	|		|	includes	|
197	|	Campylobacter sp. AG18-0003	|		|	includes	|
197	|	Campylobacter sp. AG18-0027	|		|	includes	|
197	|	Campylobacter sp. CFSAN080682	|		|	includes	|
197	|	Campylobacter sp. OH-13-16058	|		|	includes	|
197	|	Campylobacter sp. OH-13-16470-3	|		|	includes	|
197	|	Campylobacter sp. OH-13-28726	|		|	includes	|
197	|	Campylobacter sp. OH-18-10249	|		|	includes	|
197	|	Campylobacter sp. OH-18-14936	|		|	includes	|
197	|	Campylobacter sp. OH-18-15124	|		|	includes	|
197	|	Campylobacter sp. OH-18-15133	|		|	includes	|
197	|	Campylobacter sp. OH-18-15144	|		|	includes	|
197	|	Campylobacter sp. OH-18-15321-1	|		|	includes	|
197	|	Campylobacter sp. OH-18-15321-2	|		|	includes	|
197	|	Campylobacter sp. OH-18-15321-3	|		|	includes	|
197	|	Campylobacter sp. OH-18-15321-4	|		|	includes	|
197	|	Campylobacter sp. OH-18-18281-4A	|		|	includes	|
197	|	Campylobacter sp. OH-18-19951-2	|		|	includes	|
197	|	Campylobacter sp. OH-18-8054	|		|	includes	|
197	|	DSM 4688	|	DSM 4688 <type strain>	|	type material	|
197	|	LMG 8841	|	LMG 8841 <type strain>	|	type material	|
197	|	LMG:8841	|	LMG:8841 <type strain>	|	type material	|
197	|	NCTC 11351	|	NCTC 11351 <type strain>	|	type material	|
197	|	Vibrio hepaticus	|		|	synonym	|
197	|	Vibrio jejuni	|		|	synonym	|
198	|	ATCC 35217	|	ATCC 35217 <type strain>	|	type material	|
198	|	CCUG 14169	|	CCUG 14169 <type strain>	|	type material	|
198	|	CIP 103746	|	CIP 103746 <type strain>	|	type material	|
198	|	Campylobacter hyointestinalis	|		|	scientific name	|
198	|	Campylobacter hyointestinalis Gebhart et al. 1985 emend. On et al. 1995	|		|	authority	|
198	|	DSM 19053	|	DSM 19053 <type strain>	|	type material	|
198	|	LMG 7817	|	LMG 7817 <type strain>	|	type material	|
198	|	LMG:7817	|	LMG:7817 <type strain>	|	type material	|
198	|	NCTC 11608	|	NCTC 11608 <type strain>	|	type material	|
198	|	strain 80-4577-4	|	strain 80-4577-4 <type strain>	|	type material	|
199	|	ATCC 33237	|	ATCC 33237 <type strain>	|	type material	|
199	|	CCUG 13144	|	CCUG 13144 <type strain>	|	type material	|
199	|	CIP 103757	|	CIP 103757 <type strain>	|	type material	|
199	|	Campylobacter concisus	|		|	scientific name	|
199	|	Campylobacter concisus Tanner et al. 1981	|		|	authority	|
199	|	DSM 9716	|	DSM 9716 <type strain>	|	type material	|
199	|	FDC 484	|	FDC 484 <type strain>	|	type material	|
199	|	LMG 7788	|	LMG 7788 <type strain>	|	type material	|
199	|	LMG:7788	|	LMG:7788 <type strain>	|	type material	|
199	|	NCTC 11485	|	NCTC 11485 <type strain>	|	type material	|
200	|	ATCC 35224	|	ATCC 35224 <type strain>	|	type material	|
200	|	CCUG 13146	|	CCUG 13146 <type strain>	|	type material	|
200	|	CIP 103747	|	CIP 103747 <type strain>	|	type material	|
200	|	Campylobacter curvus	|		|	scientific name	|
200	|	Campylobacter curvus (Tanner et al. 1984) Vandamme et al. 1991	|		|	authority	|
200	|	DSM 6644	|	DSM 6644 <type strain>	|	type material	|
200	|	LMG 7609	|	LMG 7609 <type strain>	|	type material	|
200	|	LMG:7609	|	LMG:7609 <type strain>	|	type material	|
200	|	NCTC 11649	|	NCTC 11649 <type strain>	|	type material	|
200	|	VPI 9584	|	VPI 9584 <type strain>	|	type material	|
200	|	Wolinella curva	|		|	synonym	|
200	|	Wolinella curva Tanner et al. 1984	|		|	authority	|
201	|	ATCC 35221	|	ATCC 35221 <type strain>	|	type material	|
201	|	CCUG 23947	|	CCUG 23947 <type strain>	|	type material	|
201	|	CIP 102722	|	CIP 102722 <type strain>	|	type material	|
201	|	Campylobacter lari	|		|	scientific name	|
201	|	Campylobacter lari corrig. Benjamin et al. 1984 emend. Debruyne et al. 2009	|		|	authority	|
201	|	Campylobacter laridis	|		|	synonym	|
201	|	DSM 11375	|	DSM 11375 <type strain>	|	type material	|
201	|	JCM 2530	|	JCM 2530 <type strain>	|	type material	|
201	|	LMG 8846	|	LMG 8846 <type strain>	|	type material	|
201	|	LMG:8846	|	LMG:8846 <type strain>	|	type material	|
201	|	NCTC 11352	|	NCTC 11352 <type strain>	|	type material	|
201	|	WRI 3034/77	|	WRI 3034/77 <type strain>	|	type material	|
202	|	ATCC 43264	|	ATCC 43264 <type strain>	|	type material	|
202	|	CCUG 6822	|	CCUG 6822 <type strain>	|	type material	|
202	|	CIP 103750	|	CIP 103750 <type strain>	|	type material	|
202	|	Campylobacter mucosalis	|		|	scientific name	|
202	|	Campylobacter mucosalis (Lawson et al. 1981) Roop et al. 1985	|		|	authority	|
202	|	Campylobacter sputorum mucosalis	|		|	synonym	|
202	|	Campylobacter sputorum subsp. mucosalis	|		|	synonym	|
202	|	Campylobacter sputorum subsp. mucosalis (ex Lawson and Rowland 1974) Lawson et al. 1981	|		|	authority	|
202	|	DSM 21682	|	DSM 21682 <type strain>	|	type material	|
202	|	NCTC 11000	|	NCTC 11000 <type strain>	|	type material	|
202	|	strain FS253/72	|	strain FS253/72 <type strain>	|	type material	|
203	|	ATCC 33238	|	ATCC 33238 <type strain>	|	type material	|
203	|	CCUG 20446 B	|	CCUG 20446 B <type strain>	|	type material	|
203	|	CCUG 20446B	|	CCUG 20446B <type strain>	|	type material	|
203	|	CIP 103748	|	CIP 103748 <type strain>	|	type material	|
203	|	Campylobacter rectus	|		|	scientific name	|
203	|	Campylobacter rectus (Tanner et al. 1981) Vandamme et al. 1991	|		|	authority	|
203	|	DSM 3260	|	DSM 3260 <type strain>	|	type material	|
203	|	FDC 371	|	FDC 371 <type strain>	|	type material	|
203	|	JCM 6301	|	JCM 6301 <type strain>	|	type material	|
203	|	NCTC 11489	|	NCTC 11489 <type strain>	|	type material	|
203	|	Wolinella recta	|		|	synonym	|
203	|	Wolinella recta Tanner et al. 1981	|		|	authority	|
204	|	ATCC 51146	|	ATCC 51146 <type strain>	|	type material	|
204	|	CCUG 30254	|	CCUG 30254 <type strain>	|	type material	|
204	|	CIP 103970	|	CIP 103970 <type strain>	|	type material	|
204	|	Campylobacter showae	|		|	scientific name	|
204	|	Campylobacter showae Etoh et al. 1993	|		|	authority	|
204	|	JCM 12989	|	JCM 12989 <type strain>	|	type material	|
204	|	LMG 12635	|	LMG 12635 <type strain>	|	type material	|
204	|	LMG:12635	|	LMG:12635 <type strain>	|	type material	|
204	|	strain SU A4	|	strain SU A4 <type strain>	|	type material	|
205	|	Campylobacter sp.	|		|	scientific name	|
206	|	"Vibrio sputorum" Prevot 1940	|		|	authority	|
206	|	ATCC 33562	|	ATCC 33562 <type strain>	|	type material	|
206	|	ATCC 35980	|	ATCC 35980 <type strain>	|	type material	|
206	|	CCUG 9728	|	CCUG 9728 <type strain>	|	type material	|
206	|	CIP 103749	|	CIP 103749 <type strain>	|	type material	|
206	|	Campylobacter sputorum	|		|	scientific name	|
206	|	Campylobacter sputorum (Prevot 1940) Veron and Chatelain 1973 (Approved Lists 1980) emend. On et al. 1998	|		|	authority	|
206	|	Campylobacter sputorum (Prevot 1940) Veron and Chatelain 1973 (Aproved Lists 1980) emend. Roop et al. 1986	|		|	authority	|
206	|	LMG 7795	|	LMG 7795 <type strain>	|	type material	|
206	|	LMG:7795	|	LMG:7795 <type strain>	|	type material	|
206	|	NCTC 11528	|	NCTC 11528 <type strain>	|	type material	|
206	|	VPI S-17	|	VPI S-17 <type strain>	|	type material	|
206	|	Vibrio sputorum	|		|	synonym	|
206	|	strain Forsyth ER33	|	strain Forsyth ER33 <type strain>	|	type material	|
207	|	Campylobacter jejuni-like bacterium	|		|	scientific name	|
209	|	Gastrospirillum	|		|	includes	|
209	|	Helicobacter	|		|	scientific name	|
209	|	Helicobacter Goodwin et al. 1989 emend. Vandamme et al. 1991	|		|	authority	|
210	|	ATCC 43504	|	ATCC 43504 <type strain>	|	type material	|
210	|	CCUG 15815 B	|	CCUG 15815 B <type strain>	|	type material	|
210	|	CCUG 17874	|	CCUG 17874 <type strain>	|	type material	|
210	|	CCUG 39500	|	CCUG 39500 <type strain>	|	type material	|
210	|	CIP 103995	|	CIP 103995 <type strain>	|	type material	|
210	|	Campylobacter pylori	|		|	synonym	|
210	|	Campylobacter pylori Marshall et al. 1985 corrig. Marshall and Goodwin 1987	|		|	authority	|
210	|	Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1988	|		|	authority	|
210	|	Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1989	|		|	authority	|
210	|	Campylobacter pylori subsp. pylori	|		|	synonym	|
210	|	Campylobacter pylori subsp. pylori Marshall et al. 1985	|		|	authority	|
210	|	Campylobacter pyloridis	|		|	synonym	|
210	|	Campylobacter pyloridis Marshall et al.1985	|		|	authority	|
210	|	DSM 21031	|	DSM 21031 <type strain>	|	type material	|
210	|	DSM 4867	|	DSM 4867 <type strain>	|	type material	|
210	|	Helicobacter nemestrinae	|		|	synonym	|
210	|	Helicobacter nemestrinae Bronsdon et al. 1991	|		|	authority	|
210	|	Helicobacter pylori	|		|	scientific name	|
210	|	Helicobacter pylori (Marshall et al. 1985) Goodwin et al. 1989	|		|	authority	|
210	|	JCM 12093	|	JCM 12093 <type strain>	|	type material	|
210	|	LMG 18041	|	LMG 18041 <type strain>	|	type material	|
210	|	LMG 19449	|	LMG 19449 <type strain>	|	type material	|
210	|	LMG:18041	|	LMG:18041 <type strain>	|	type material	|
210	|	LMG:19449	|	LMG:19449 <type strain>	|	type material	|
210	|	NCTC 11637	|	NCTC 11637 <type strain>	|	type material	|
210	|	strain Royal Perth Hospital 13487	|	strain Royal Perth Hospital 13487 <type strain>	|	type material	|
211	|	Campylobacter-like organism 3	|		|	synonym	|
211	|	Helicobacter CLO3	|		|	synonym	|
211	|	Helicobacter sp. (strain CLO3)	|		|	synonym	|
211	|	Helicobacter sp. CLO-3	|		|	scientific name	|
211	|	Helicobacter sp. CLO3	|		|	synonym	|
212	|	ATCC 51101	|	ATCC 51101 <type strain>	|	type material	|
212	|	CCUG 29263	|	CCUG 29263 <type strain>	|	type material	|
212	|	CIP 104247	|	CIP 104247 <type strain>	|	type material	|
212	|	Helicobacter acinonychis	|		|	scientific name	|
212	|	Helicobacter acinonychis corrig. Eaton et al. 1993	|		|	authority	|
212	|	Helicobacter acinonyx	|		|	synonym	|
212	|	NCTC 12686	|	NCTC 12686 <type strain>	|	type material	|
212	|	strain 90-119	|	strain 90-119 <type strain>	|	type material	|
213	|	"Helicobacter westmeadii" Trivett-Moore et al. 1997	|		|	authority	|
213	|	CCUG 18818	|	CCUG 18818 <type strain>	|	type material	|
213	|	CIP 103752	|	CIP 103752 <type strain>	|	type material	|
213	|	Campylobacter cinaedi	|		|	synonym	|
213	|	Campylobacter cinaedi Totten et al. 1988	|		|	authority	|
213	|	DSM 5359	|	DSM 5359 <type strain>	|	type material	|
213	|	Helicobacter cinaedi	|		|	scientific name	|
213	|	Helicobacter cinaedi (Totten et al. 1988) Vandamme et al. 1991	|		|	authority	|
213	|	Helicobacter westmeadii	|		|	synonym	|
213	|	LMG 7543	|	LMG 7543 <type strain>	|	type material	|
213	|	LMG:7543	|	LMG:7543 <type strain>	|	type material	|
213	|	NCTC 12423	|	NCTC 12423 <type strain>	|	type material	|
213	|	PAGU 597	|	PAGU 597 <type strain>	|	type material	|
213	|	strain Fennell 165	|	strain Fennell 165 <type strain>	|	type material	|
214	|	ATCC 49179	|	ATCC 49179 <type strain>	|	type material	|
214	|	CIP 104382	|	CIP 104382 <type strain>	|	type material	|
214	|	Helicobacter felis	|		|	scientific name	|
214	|	Helicobacter felis Paster et al. 1991	|		|	authority	|
214	|	NCTC 12436	|	NCTC 12436 <type strain>	|	type material	|
215	|	ATCC 35684	|	ATCC 35684 <type strain>	|	type material	|
215	|	CCUG 18820	|	CCUG 18820 <type strain>	|	type material	|
215	|	CIP 103758	|	CIP 103758 <type strain>	|	type material	|
215	|	Campylobacter fennelliae	|		|	synonym	|
215	|	Campylobacter fennelliae Totten et al. 1988	|		|	authority	|
215	|	DSM 7491	|	DSM 7491 <type strain>	|	type material	|
215	|	Helicobacter fennelliae	|		|	scientific name	|
215	|	Helicobacter fennelliae (Totten et al. 1988) Vandamme et al. 1991	|		|	authority	|
215	|	NCTC 11612	|	NCTC 11612 <type strain>	|	type material	|
215	|	strain Fennell 231	|	strain Fennell 231 <type strain>	|	type material	|
216	|	ATCC 49282	|	ATCC 49282 <type strain>	|	type material	|
216	|	CCUG 29262	|	CCUG 29262 <type strain>	|	type material	|
216	|	CIP 104248	|	CIP 104248 <type strain>	|	type material	|
216	|	DSM 22221	|	DSM 22221 <type strain>	|	type material	|
216	|	Helicobacter muridarum	|		|	scientific name	|
216	|	Helicobacter muridarum Lee et al. 1992	|		|	authority	|
216	|	LMG 13646	|	LMG 13646 <type strain>	|	type material	|
216	|	LMG:13646	|	LMG:13646 <type strain>	|	type material	|
216	|	NCTC 12714	|	NCTC 12714 <type strain>	|	type material	|
216	|	strain ST1	|	strain ST1 <type strain>	|	type material	|
217	|	ATCC 43772	|	ATCC 43772 <type strain>	|	type material	|
