2662	|	36549	|	species	|	PP	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2663	|	36549	|	species	|	PP	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2664	|	36549	|	species	|	PP	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2665	|	36549	|	species	|	PP	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2666	|	36549	|	species	|	PP	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2670	|	36549	|	species	|	PR	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2671	|	28384	|	no rank	|		|	8	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2673	|	28384	|	no rank	|		|	0	|	0	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2678	|	2673	|	species	|	IS	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2681	|	2673	|	species	|	IS	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2684	|	2673	|	species	|	IS	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2693	|	31987	|	species	|	IS	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2694	|	31987	|	species	|	IS	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2695	|	31987	|	species	|	IS	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2697	|	31984	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2698	|	2697	|	species	|	HC	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2699	|	2697	|	species	|	HG	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2701	|	31953	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2702	|	2701	|	species	|	GV	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2704	|	1754	|	species	|	TA	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2706	|	1728959	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2707	|	33811	|	species	|	CG	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2708	|	2706	|	species	|	CL	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2709	|	2706	|	species	|	CC	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2711	|	2706	|	species	|	CS	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2713	|	64898	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2714	|	2713	|	species	|	AP	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2717	|	868	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2718	|	2717	|	species	|	CH	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2722	|	47936	|	species	|	UP	|	11	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2723	|	69657	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2724	|	2723	|	species	|	HB	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2725	|	48479	|	species	|	UP	|	11	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2728	|	445	|	species	|	CL	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2733	|	543349	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2734	|	2733	|	species	|	ST	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2735	|	203557	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2736	|	2735	|	species	|	VS	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2737	|	81852	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2738	|	2737	|	species	|	VF	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2739	|	2737	|	species	|	VS	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2740	|	186807	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2741	|	2740	|	species	|	PN	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2742	|	72275	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2743	|	2742	|	species	|	MH	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2745	|	28256	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2746	|	2745	|	species	|	HE	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2747	|	186828	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2748	|	2747	|	species	|	CD	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2749	|	2747	|	species	|	CG	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2750	|	2747	|	species	|	CM	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2751	|	2747	|	species	|	CM	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2752	|	2747	|	species	|	CF	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2753	|	649777	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2754	|	2753	|	species	|	SJ	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2755	|	186820	|	genus	|		|	0	|	1	|	11	|	1	|	0	|	1	|	0	|	0	|		|
2756	|	2755	|	species	|	BT	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2757	|	2755	|	species	|	BC	|	0	|	1	|	11	|	1	|	0	|	1	|	1	|	0	|		|
2759	|	131567	|	superkingdom	|		|	1	|	0	|	1	|	0	|	1	|	0	|	0	|	0	|		|
2761	|	33678	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2762	|	2761	|	species	|	CP	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2763	|	2759	|	phylum	|		|	4	|	0	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2764	|	31377	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2765	|	2764	|	species	|	AN	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2766	|	31377	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2767	|	2766	|	species	|	AS	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2768	|	29217	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2769	|	2768	|	species	|	CC	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2770	|	265316	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2771	|	2770	|	species	|	CC	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2772	|	31497	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2773	|	2772	|	species	|	GC	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2774	|	31469	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2777	|	2774	|	species	|	GG	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2779	|	2774	|	species	|	GT	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2781	|	31469	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2782	|	2781	|	species	|	GL	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2783	|	2781	|	species	|	GS	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2784	|	31345	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2785	|	1094566	|	species	|	PT	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2786	|	2784	|	species	|	PU	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2787	|	2784	|	species	|	PP	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2788	|	1094566	|	species	|	PY	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2790	|	2784	|	species	|	PS	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2791	|	2799	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2792	|	2791	|	species	|	PA	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2794	|	31501	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2797	|	2763	|	class	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2798	|	2797	|	order	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2799	|	2798	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2800	|	661029	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2801	|	2800	|	species	|	RV	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2802	|	2045261	|	order	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2803	|	2802	|	family	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2804	|	2008651	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2805	|	2804	|	species	|	PB	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2806	|	2763	|	class	|		|	4	|	1	|	1	|	1	|	4	|	0	|	0	|	0	|		|
2807	|	2045258	|	order	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2808	|	31399	|	family	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2809	|	31371	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2810	|	2809	|	species	|	BE	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2811	|	2808	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2812	|	2811	|	species	|	GA	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2814	|	28017	|	family	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2815	|	31453	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2816	|	31454	|	species	|	GC	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2819	|	2045258	|	order	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2820	|	2819	|	family	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2821	|	2820	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2822	|	2821	|	species	|	PP	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2823	|	2814	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2824	|	2823	|	species	|	GC	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2825	|	33634	|	class	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2828	|	658124	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2829	|	2828	|	species	|	HA	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2830	|	2759	|	class	|		|	4	|	0	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2831	|	418969	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2832	|	2831	|	species	|	PL	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2833	|	569578	|	class	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2834	|	195997	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2835	|	2834	|	species	|	BF	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2836	|	33634	|	phylum	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2838	|	33839	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2842	|	33848	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2843	|	2842	|	species	|	SC	|	4	|	1	|	1	|	1	|	4	|	0	|	1	|	0	|		|
2849	|	38749	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2850	|	2849	|	species	|	PT	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2852	|	33852	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2853	|	2852	|	species	|	CF	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2854	|	2852	|	species	|	CS	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2855	|	2854	|	no rank	|		|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2856	|	2852	|	species	|	CC	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2857	|	33852	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2858	|	2857	|	species	|	NA	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2862	|	33856	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2864	|	33630	|	class	|		|	4	|	0	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2865	|	39452	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2866	|	2865	|	species	|	CC	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2867	|	66803	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2868	|	2867	|	species	|	PB	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2869	|	2867	|	species	|	PF	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2870	|	569578	|	class	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2871	|	2012474	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2872	|	2871	|	species	|	CC	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2873	|	2870	|	order	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2874	|	2873	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2875	|	2874	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2876	|	2875	|	species	|	DD	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2877	|	2870	|	order	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2878	|	2877	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2879	|	2878	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2880	|	2879	|	species	|	ES	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2881	|	2879	|	species	|	EV	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2882	|	142642	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2885	|	2882	|	species	|	PL	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2886	|	2870	|	order	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2887	|	2886	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2888	|	2887	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2889	|	2888	|	species	|	AE	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2891	|	2877	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2892	|	2891	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2893	|	2892	|	species	|	PF	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2896	|	589350	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2897	|	2896	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2898	|	3030	|	species	|	CP	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2902	|	418966	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	0	|	0	|	0	|		|
2903	|	2902	|	species	|	EH	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2905	|	418935	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2907	|	2905	|	species	|	OS	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2910	|	2864	|	order	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2912	|	33834	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2915	|	39451	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2916	|	2126447	|	species	|	TF	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2918	|	66802	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2919	|	2918	|	species	|	HI	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2920	|	2918	|	species	|	HN	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2922	|	1691972	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2923	|	2922	|	species	|	TH	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2924	|	33834	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2925	|	2924	|	species	|	AC	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2926	|	2924	|	species	|	AT	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2928	|	2924	|	species	|	AC	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2929	|	2924	|	species	|	AC	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2930	|	2924	|	species	|	AF	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2932	|	2924	|	species	|	AF	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2935	|	2924	|	species	|	AI	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2936	|	2924	|	species	|	AK	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2937	|	2924	|	species	|	AL	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2938	|	2924	|	species	|	AL	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2939	|	2924	|	species	|	AT	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2940	|	66802	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2942	|	2864	|	order	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2943	|	2942	|	family	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2944	|	2943	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2945	|	2944	|	species	|	PM	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2946	|	2944	|	species	|	PM	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2949	|	252141	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2950	|	2949	|	species	|	SS	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2951	|	2949	|	species	|	SM	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2952	|	2949	|	species	|	SP	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2953	|	2864	|	order	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2955	|	66801	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2957	|	439866	|	species	|	PS	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2958	|	2955	|	species	|	GV	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2959	|	439845	|	species	|	GS	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2960	|	66801	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2961	|	2960	|	species	|	AC	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2962	|	589513	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2964	|	2864	|	order	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2965	|	66804	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2966	|	2965	|	species	|	NS	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2968	|	174810	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2969	|	2968	|	species	|	OM	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2970	|	2864	|	order	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2971	|	1573500	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
2972	|	2971	|	species	|	PL	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
2974	|	2833	|	order	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2975	|	2974	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2976	|	2975	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2977	|	2976	|	species	|	VB	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2978	|	2833	|	order	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2979	|	2978	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2980	|	2979	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2981	|	2980	|	species	|	TA	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2985	|	98651	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2986	|	2985	|	species	|	OD	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2988	|	420617	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2989	|	2988	|	species	|	MP	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2990	|	2988	|	species	|	MS	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2991	|	420617	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2992	|	2991	|	species	|	SS	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2995	|	98655	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2996	|	2995	|	species	|	HF	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2997	|	98651	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
2998	|	2997	|	species	|	CC	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
2999	|	98649	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3000	|	2999	|	species	|	HM	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3002	|	33852	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3003	|	3002	|	species	|	BP	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3004	|	33845	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3005	|	3004	|	species	|	RS	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3006	|	33842	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3009	|	2870	|	order	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3010	|	3009	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3011	|	3010	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3012	|	3011	|	species	|	FD	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3013	|	3011	|	species	|	FG	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3014	|	3009	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3015	|	3014	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3016	|	3015	|	species	|	SF	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3017	|	142642	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3018	|	3017	|	species	|	AC	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3021	|	416989	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3022	|	3021	|	species	|	AL	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3024	|	2886	|	family	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3025	|	66220	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3026	|	3025	|	species	|	CF	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3027	|	2759	|	phylum	|		|	4	|	0	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3028	|	589345	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3029	|	3028	|	species	|	CS	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3030	|	2896	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3031	|	356653	|	species	|	CS	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3032	|	179400	|	species	|	HP	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3033	|	589344	|	genus	|		|	4	|	1	|	1	|	1	|	1	|	1	|	0	|	0	|		|
3034	|	3033	|	species	|	PS	|	4	|	1	|	1	|	1	|	1	|	1	|	1	|	0	|		|
3035	|	2570567	|	phylum	|		|	4	|	0	|	1	|	1	|	4	|	1	|	0	|	0	|		|
3036	|	1732445	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
3037	|	3038	|	species	|	EL	|	4	|	1	|	1	|	1	|	4	|	1	|	1	|	0	|		|
3038	|	1131320	|	genus	|		|	4	|	1	|	1	|	1	|	4	|	1	|	0	|	0	|		|
